year,source_pdf,question_id,question_text,option_code,option_text,extraction_note
99,ques99.pdf,J7-9,以上都沒有 1 圈選本選項不得圈選上面任何一個選項,1,"3,000-3,999 元",
99,ques99.pdf,J7-9,以上都沒有 1 圈選本選項不得圈選上面任何一個選項,2,999 元及以下,
99,ques99.pdf,J7-9,以上都沒有 1 圈選本選項不得圈選上面任何一個選項,3,"1,000-1,999 元",
99,ques99.pdf,J7-9,以上都沒有 1 圈選本選項不得圈選上面任何一個選項,4,"2,000-2,999 元",
99,ques99.pdf,K1,請問您個人目前有從事以下哪些投資嗎？(可複選),,,no_coded_option_detected
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,1,"4,999 元及以下",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,2,"5,000-9,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,3,"10,000-14,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,4,"15,000-19,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,5,"20,000-29,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,6,"30,000-39,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,7,"40,000-49,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,8,"50,000-59,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,9,"60,000-69,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,10,"70,000-79,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,11,"80,000-89,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,12,"90,000-99,999 元",
99,ques99.pdf,K1-1,請問您個人每個月用於投資的金額是多少？,13,"100,000 元及以上，請記錄 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,1,"4,999 元及以下",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,2,"5,000-9,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,3,"10,000-14,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,4,"15,000-19,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,5,"20,000-29,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,6,"30,000-39,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,7,"40,000-49,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,8,"50,000-59,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,9,"60,000-69,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,10,"70,000-79,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,11,"80,000-89,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,12,"90,000-99,999 元",
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,13,"100,000 元及以上，請記錄 元",
99,ques99.pdf,L1,請問您或您的家人最需要政府提供什麼幫忙？(單選),,,no_coded_option_detected
99,ques99.pdf,L2,請問您知不知道「原住民綜合發展基金貸款」？,,,no_coded_option_detected
99,ques99.pdf,L2-1,請問您個人或您的家人有沒有申請「原住民綜合發展基金貸款」？,,,no_coded_option_detected
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,,no_coded_option_detected
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複,,,no_coded_option_detected
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸,,,no_coded_option_detected
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,,no_coded_option_detected
99,ques99.pdf,M1,請問您需不需要負責家計？,,,no_coded_option_detected
99,ques99.pdf,M2,請問您所屬的族別？,,,no_coded_option_detected
99,ques99.pdf,M3,請問您今年幾歲？,,,no_coded_option_detected
99,ques99.pdf,M4,請問您的教育程度？,,,no_coded_option_detected
